it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
3532607	Tu dove lavori?	419442	Waar werk je?	False	False	False	False	False
4231117	Si sono dati tutti le mani.	3039574	Iedereen schudde elkaars hand.	False	False	False	False	True
683016	È stato veramente interessante.	6792980	Het was echt interessant.	True	False	False	False	False
699759	Era veramente interessante.	6792980	Het was echt interessant.	True	False	False	False	False
3838206	Tom sta pagando.	6792967	Tom betaalt.	False	False	False	False	False
2564092	Lei era giovane.	6792705	Ze was jong.	False	False	False	False	False
2564083	Era giovane.	6792705	Ze was jong.	True	False	False	False	False
3969577	Ho un amico il cui padre è un attore famoso.	2045092	Ik heb een vriend wiens vader een beroemd acteur is.	True	False	False	False	False
5703779	Ho veramente freddo.	6795386	Ik heb het echt koud.	True	False	False	False	False
2986837	Tom vuole venire alla nostra festa.	6593827	Tom wil op ons feest komen.	False	False	False	False	False
819791	Il pane e il latte sono buoni alimenti.	1681465	Brood en melk zijn goede voedingsmiddelen.	False	False	False	False	False
946807	Il ghiaccio sul lago è troppo sottile per sopportare il tuo peso.	6795675	Het ijs op het meer is te dun om je gewicht te dragen.	False	False	False	True	False
946808	Il ghiaccio sul lago è troppo sottile per sopportare il vostro peso.	690810	Het ijs op het meer is te dun om uw gewicht te dragen.	False	False	False	True	False
5670386	A me piace parlare.	2803861	Ik praat graag.	False	False	False	False	False
5670385	Mi piace parlare.	2803861	Ik praat graag.	False	False	False	False	False
2933972	Ha provato.	3146654	Ze heeft geprobeerd.	True	False	False	False	False
2933973	Lei ha provato.	3146654	Ze heeft geprobeerd.	False	False	False	False	False
1711121	Scusi. Dov'è la pasticceria?	738030	Excuseer. Waar is de bakkerij?	True	False	False	False	True
5563893	Chiama un dottore, per favore.	6795630	Roep alstublieft een dokter.	True	False	False	False	False
5013258	Ti amo tanto anche oggi.	5019614	Zelfs vandaag houd ik nog zo veel van je.	False	False	False	False	False
6796937	Vai a dormire, Tom.	6796952	Ga slapen, Tom.	True	False	False	False	False
2708796	Sto nuotando nell'oceano.	6798979	Ik zwem in de oceaan.	True	False	False	False	False
2708797	Io sto nuotando nell'oceano.	6798979	Ik zwem in de oceaan.	False	False	False	False	False
3573571	Emily ha scritto la frase.	6798978	Emily heeft de zin geschreven.	False	False	False	False	True
2238069	Lei è mia moglie.	6798976	Zij is mijn vrouw.	False	False	False	False	False
3676865	Lui vuole del burro di arachidi.	6798969	Hij wil pindakaas.	False	False	False	False	False
3676863	Vuole del burro di arachidi.	6798969	Hij wil pindakaas.	True	False	False	False	False
4476665	Andrà in città.	6798953	Hij zal naar de stad gaan.	True	False	False	False	False
3503936	Lui andrà in città.	6798953	Hij zal naar de stad gaan.	False	False	False	False	False
4593495	Noi lavoreremo.	6798943	We zullen werken.	False	False	False	False	False
4593494	Lavoreremo.	6798943	We zullen werken.	True	False	False	False	False
1513122	Il leader del partito è un famoso scienziato.	377454	De partijleider is een beroemd geleerde.	False	False	False	False	False
3811441	Tom non ha un conto in banca.	6813011	Tom heeft geen bankrekening.	False	False	False	False	False
2244026	Tom sembra triste.	6812988	Tom ziet er droevig uit.	False	False	False	False	False
2450966	Noi siamo avvocati.	6812986	Wij zijn advocaten.	False	False	False	False	False
2450965	Siamo avvocati.	6812986	Wij zijn advocaten.	True	False	False	False	False
4384549	Cookie è un cane o un gatto?	6812935	Is Cookie een hond of een kat?	False	False	False	False	False
715217	Che teatro è quello?	6812928	Welk theater is dat?	False	False	False	False	False
2283875	Io bevo.	6813172	Ik drink.	False	False	False	False	False
2283873	Bevo.	6813172	Ik drink.	True	False	False	False	False
2191193	Tom beve.	6813170	Tom drinkt.	False	False	False	False	False
5723791	Io bevo caffè.	6813168	Ik drink koffie.	False	False	False	False	False
5723790	Bevo caffè.	6813168	Ik drink koffie.	True	False	False	False	False
2524509	Mangio.	6813161	Ik eet.	True	False	False	False	False
2524510	Io mangio.	6813161	Ik eet.	False	False	False	False	False
5673607	Io vengo da Oslo.	6813155	Ik kom uit Oslo.	False	False	False	False	False
5656815	Vengo da Oslo.	6813155	Ik kom uit Oslo.	True	False	False	False	False
5447201	Ho tre gatti.	6813149	Ik heb drie katten.	True	False	False	False	False
2217285	Ho un gatto bianco.	6813148	Ik heb een witte kat.	True	False	False	False	False
4469615	Non posso.	6813062	Ik kan niet.	False	False	False	False	False
4469617	Io non posso.	6813062	Ik kan niet.	False	False	False	False	False
2083843	Questo è il cammello di Tom.	6813053	Dit is de kameel van Tom.	False	False	False	False	False
2083843	Questo è il cammello di Tom.	6813052	Dit is Toms kameel.	False	False	False	False	False
4513774	Buona fortuna, Tom.	6814886	Veel succes, Tom.	False	False	False	False	False
4560397	Grazie, Yukina.	6814881	Bedankt, Yukina.	False	False	False	False	False
4627947	Dove?	6814880	Waar?	False	False	False	False	False
2681886	Mi dispiace, non capisco.	6814878	Sorry, ik begrijp het niet.	False	False	False	False	False
5067301	No, non capisco.	6814877	Nee, ik begrijp het niet.	False	False	False	False	False
5980225	Non capisco Tom.	6814876	Ik begrijp Tom niet.	False	False	False	False	False
3513005	Fai tutto quello che c'è da fare.	3637387	Doe alles wat nodig is.	True	False	False	False	False
5152591	Il mio nome è Ricardo.	5769627	Mijn naam is Ricardo.	False	False	False	False	False
1257899	Mary ha aiutato Tom.	4564960	Mary hielp Tom.	False	False	False	False	False
4356823	È ovvio che è una provocazione?	6818600	Is het duidelijk dat het een provocatie is?	True	False	False	False	False
935993	Le persone al di sotto dei 18 anni non possono sposarsi.	4749850	Personen onder de achttien jaar mogen niet trouwen.	False	False	False	True	False
6174814	Ti odio e basta.	6176119	Ik haat jou gewoon.	False	False	False	False	False
2985245	Preferisco la carne di montone a quella di manzo.	3039438	Ik heb liever lamsvlees dan rundvlees.	True	False	False	True	True
4459445	Sono Ricardo.	6824271	Ik ben Ricardo.	True	False	False	False	False
4459444	Io sono Ricardo.	6824271	Ik ben Ricardo.	False	False	False	False	False
6788003	Dov'è il calendario?	6826155	Waar is de kalender?	False	False	False	False	False
5486814	Dove sono le fragole?	6826326	Waar zijn de aardbeien?	False	False	False	False	True
1554410	È bella.	2502523	Zij is mooi.	True	False	False	False	False
2527263	È buona.	6827023	Zij is goed.	True	False	False	False	False
2527264	Lei è buona.	6827023	Zij is goed.	False	False	False	False	False
5414945	Tom vide Mary.	6827048	Tom zag Maria.	False	False	False	False	False
5414944	Tom ha visto Mary.	6827048	Tom zag Maria.	False	False	False	False	False
385339	Quella è casa sua.	4624644	Dat is haar huis.	False	False	False	False	False
3956669	Questa è una bevanda allo zenzero.	6830645	Dit is een gemberdrankje.	False	False	False	False	False
883343	Non puoi fare le omelette senza rompere le uova.	422843	Je kan geen omelet maken zonder eieren te breken.	False	False	False	False	True
883345	Non può fare le omelette senza rompere le uova.	422843	Je kan geen omelet maken zonder eieren te breken.	False	False	False	False	True
883344	Non potete fare le omelette senza rompere le uova.	422843	Je kan geen omelet maken zonder eieren te breken.	False	False	False	False	True
2001387	Tu ami Tom?	6831177	Hou jij van Tom?	False	False	False	False	False
2001386	Ami Tom?	6831177	Hou jij van Tom?	True	False	False	False	False
5234374	Io ho bisogno di luce.	6839072	Ik heb licht nodig.	False	False	False	False	False
5234373	Ho bisogno di luce.	6839072	Ik heb licht nodig.	True	False	False	False	False
1113164	Tom non parla francese.	6838420	Tom spreekt geen Frans.	False	False	False	False	False
6143270	Mio figlio ha otto anni.	6838191	Mijn zoon is acht jaar oud.	False	False	False	False	False
2602328	Un bicchiere di vino rosso, per piacere.	6839493	Een glas rode wijn, alstublieft.	False	False	False	True	False
2602327	Un bicchiere di vino rosso, per favore.	6839493	Een glas rode wijn, alstublieft.	False	False	False	True	False
2602327	Un bicchiere di vino rosso, per favore.	6839492	Een glaasje rood, alstublieft.	False	False	False	True	False
2602328	Un bicchiere di vino rosso, per piacere.	6839492	Een glaasje rood, alstublieft.	False	False	False	True	False
4363324	Tu dove hai visto queste donne?	1694334	Waar heb je die vrouwen gezien?	False	False	False	False	False
6564164	È solamente l'inizio.	6841145	Het is slechts het begin.	True	False	False	False	False
2780006	È solo l'inizio.	6841145	Het is slechts het begin.	True	False	False	False	False
5444152	Tom ha bisogno di un casco.	6844024	Tom heeft een helm nodig.	False	False	False	False	False
5073179	Tom e Mary non erano lì.	6844015	Tom en Maria waren er niet.	False	False	False	False	False
5073180	Tom e Mary non c'erano.	6844015	Tom en Maria waren er niet.	False	False	False	False	False
4333777	Non c'è alcun errore.	745104	Er is geen fout.	False	False	False	False	False
6851788	Io sono scettica.	6275040	Ik ben sceptisch.	False	False	False	False	False
6851787	Sono scettica.	6275040	Ik ben sceptisch.	True	False	False	False	False
6851786	Io sono scettico.	6275040	Ik ben sceptisch.	False	False	False	False	False
2286543	Com'è la vita in Germania?	6856503	Hoe is het leven in Duitsland?	False	False	False	False	True
4526113	Non parlo inglese a casa mia.	6858780	Ik spreek geen Engels thuis.	False	False	False	False	False
4526114	Io non parlo inglese a casa mia.	6858780	Ik spreek geen Engels thuis.	False	False	False	False	False
3621459	Non sono un gran viaggiatore.	380286	Ik ben geen echte reiziger.	False	False	False	False	False
3679932	Alcuni di loro hanno detto di sì, e gli altri hanno detto di no.	1535891	Enkelen van hen zeiden ja, anderen zeiden neen.	False	False	False	True	True
3679933	Alcuni di loro dissero di sì, e gli altri dissero di no.	1535891	Enkelen van hen zeiden ja, anderen zeiden neen.	False	False	False	False	True
3679932	Alcuni di loro hanno detto di sì, e gli altri hanno detto di no.	779970	Enkelen van hen zeiden ja, en de anderen neen.	False	False	False	True	True
3679933	Alcuni di loro dissero di sì, e gli altri dissero di no.	779970	Enkelen van hen zeiden ja, en de anderen neen.	False	False	False	False	True
5028087	Quelle sedie sono in mezzo ai piedi.	3524298	Deze stoelen staan in de weg.	False	False	False	False	False
3490893	Lei si è laureata in una università della Ivy League.	6865934	Zij is afgestudeerd in een universiteit van de Ivy League.	False	True	False	False	False
3490892	Si è laureata in una università della Ivy League.	6865934	Zij is afgestudeerd in een universiteit van de Ivy League.	False	False	False	False	False
6871878	Se trovassi uno scorpione in camera mia, grideri ad alta voce.	4749895	Ik zou hard schreeuwen als ik een schorpioen in mijn kamer zou vinden.	False	False	False	True	False
934516	Mi sono sposato 8 anni fa.	6838197	Ik ben acht jaar geleden getrouwd.	False	False	False	False	False
712356	Lasciate ogne speranza, voi ch'intrate.	3209879	Laat varen alle hoop, gij die hier binnentreedt!	True	False	False	False	False
2565214	Io conosco la vedova di Tom.	6875819	Ik ken Toms weduwe.	False	False	False	False	True
2565212	Conosco la vedova di Tom.	6875819	Ik ken Toms weduwe.	True	False	False	False	True
2178316	Una promessa è una promessa.	647652	Beloofd is beloofd.	False	False	False	False	False
876786	Lui ha promesso di sposarla.	377450	Hij beloofde met haar te trouwen.	False	False	False	False	False
776158	Sono l'uomo più felice della terra.	6875543	Ik ben de gelukkigste man op aarde.	True	False	False	False	False
2729024	Io sto diventando paranoico, non è vero?	6875489	Ik ben paranoïde aan het doen, nietwaar?	False	False	False	False	False
3366888	Io sono stupito della tua audacia.	6875468	Ik vind je dapperheid indrukwekkend.	False	False	False	False	False
2565214	Io conosco la vedova di Tom.	6875820	Ik ken de weduwe van Tom.	False	False	False	False	True
2565212	Conosco la vedova di Tom.	6875820	Ik ken de weduwe van Tom.	True	False	False	False	True
379759	Ha scritto un libro sulla Cina.	379235	Hij heeft een boek geschreven over China.	True	False	False	False	False
379759	Ha scritto un libro sulla Cina.	813636	Hij heeft een boek over China geschreven.	True	False	False	False	False
4381084	Vivo a Belfast.	6879435	Ik woon in Belfast.	True	False	False	False	False
4381086	Io vivo a Belfast.	6879435	Ik woon in Belfast.	False	False	False	False	False
4381087	Abito a Belfast.	6879435	Ik woon in Belfast.	False	False	False	False	False
4381088	Io abito a Belfast.	6879435	Ik woon in Belfast.	False	False	False	False	False
6882902	Voglio insegnare francese.	6882907	Ik wil Frans onderrichten.	True	False	False	False	False
6882902	Voglio insegnare francese.	6882909	Ik wil Frans onderwijzen.	True	False	False	False	False
2403542	È molto gentile con noi.	6621426	Ze is erg aardig voor ons.	True	False	False	False	False
1566122	Lui si ubriacò molto.	859749	Hij werd erg dronken.	False	True	False	False	False
1268748	Lui sta lavando la macchina.	2811719	Hij is de auto aan het wassen.	False	False	False	False	True
1268747	Lui sta lavando l'automobile.	2811719	Hij is de auto aan het wassen.	False	False	False	False	False
1268746	Lui sta lavando l'auto.	2811719	Hij is de auto aan het wassen.	False	False	False	False	False
1268745	Sta lavando la macchina.	2811719	Hij is de auto aan het wassen.	True	False	False	False	True
1268742	Sta lavando l'auto.	2811719	Hij is de auto aan het wassen.	True	False	False	False	False
1268743	Sta lavando l'automobile.	2811719	Hij is de auto aan het wassen.	True	False	False	False	False
4478848	Perché non sei vestito?	6887669	Waarom ben je niet aangekleed?	False	False	False	False	False
4478849	Perché non sei vestita?	6887669	Waarom ben je niet aangekleed?	False	False	False	False	False
4691842	La partita inizia alle due domani pomeriggio.	6887957	Het spel begint morgenmiddag om twee uur.	False	False	False	False	False
3168714	Sto cercando mio fratello.	6875537	Ik ben op zoek naar mijn broer.	True	False	False	False	False
6863597	Tom ha un braccio rotto.	6889704	Tom heeft een gebroken arm.	False	False	False	True	False
2535691	Non voglio questo.	6889695	Ik wil deze niet.	False	False	False	False	False
6864147	Tom non ti conosce.	6889722	Tom kent jou niet.	False	True	False	False	True
5033748	Perché sei venuto a visitare l'Inghilterra?	6890701	Waarom ben je Engeland komen bezoeken?	False	False	False	False	False
2437225	Il cassetto non si aprirà.	4559235	De la gaat niet open.	False	True	False	True	False
2617730	Tom è l'insegnante di Mary.	6891344	Tom is Maria's leraar.	False	False	False	False	False
